species,pu,amount
503,JD-430,25000000
503,JE-429,25000000
503,JN-431,25000000
503,JK-430,25000000
503,JM-430,25000000
503,JO-430,25000000
503,JN-430,25000000
503,JJ-430,25000000
503,JP-430,25000000
503,JL-430,25000000
503,JM-429,25000000
503,JO-429,25000000
503,JG-429,25000000
503,JI-429,25000000
503,JF-429,25000000
503,JH-429,25000000
503,JD-429,25000000
503,JG-428,25000000
503,JE-428,25000000
503,JI-428,25000000
503,JF-428,25000000
503,JH-428,25000000
503,JK-429,25000000
503,JN-429,25000000
503,JP-429,25000000
503,JJ-429,25000000
503,JL-429,25000000
503,JO-428,25000000
503,JK-428,25000000
503,JM-428,25000000
503,JL-428,25000000
503,JN-428,25000000
503,JS-429,2510961
503,JQ-429,25000000
503,JR-429,25000000
503,JS-428,18943371
503,JQ-428,25000000
503,JP-428,25000000
503,JT-428,6649656
503,JR-428,25000000
503,JQ-427,25000000
503,JS-427,25000000
503,JP-427,25000000
503,JT-427,22953205
503,JR-427,25000000
503,IX-428,25000000
503,JC-427,25000000
503,IY-427,25000000
503,JA-427,25000000
503,IX-427,25000000
503,IZ-427,25000000
503,JB-427,25000000
503,IW-426,24999999
503,JC-426,25000000
503,JA-426,25000000
503,IU-426,25000000
503,IS-426,25000000
503,IV-426,25000000
503,IR-426,1946035
503,IT-426,25000000
503,IS-425,16661822
503,IW-425,25000000
503,IU-425,25000000
503,IT-425,25000000
503,IY-426,25000000
503,IZ-426,25000000
503,IX-426,25000000
503,JB-426,25000000
503,JA-425,25000000
503,IY-425,25000000
503,JC-425,25000000
503,IZ-425,25000000
503,JB-425,25000000
503,IX-425,25000000
503,IV-425,25000000
503,IW-424,24999999
503,IS-424,3149429
503,IU-424,25000000
503,IV-424,25000000
503,IT-424,18251714
503,IU-423,25000000
503,JC-424,25000000
503,JA-424,25000000
503,IY-424,25000000
503,IZ-424,25000000
503,IX-424,25000000
503,JB-424,25000000
503,JA-423,25000000
503,IY-423,25000000
503,JC-423,25000000
503,JB-423,25000000
503,IW-423,25000000
503,IV-423,25000000
503,IT-423,4460881
503,IU-422,19733548
503,JD-428,25000000
503,JJ-428,25000000
503,JI-427,25000000
503,JG-427,25000000
503,JE-427,25000000
503,JH-427,25000000
503,JD-427,25000000
503,JF-427,25000000
503,JE-426,25000000
503,JG-426,25000000
503,JO-427,25000000
503,JM-427,25000000
503,JK-427,25000000
503,JN-427,25000000
503,JJ-427,25000000
503,JL-427,25000000
503,JM-426,25000000
503,JO-426,25000000
503,JK-426,25000000
503,JN-426,25000000
503,JI-426,25000000
503,JF-426,25000000
503,JD-426,25000000
503,JH-426,25000000
503,JE-425,25000000
503,JI-425,25000000
503,JG-425,25000000
503,JD-425,25000000
503,JH-425,25000000
503,JF-425,25000000
503,JU-426,11762202
503,JS-426,24999999
503,JQ-426,25000000
503,JT-426,24999999
503,JR-426,25000000
503,JV-426,1129136
503,JS-425,25000000
503,JU-425,25000000
503,JQ-425,25000000
503,JR-425,25000000
503,JJ-426,25000000
503,JP-426,25000000
503,JL-426,25000000
503,JK-425,25000000
503,JM-425,25000000
503,JO-425,25000000
503,JN-425,25000000
503,JP-425,25000000
503,JJ-425,25000000
503,JL-425,25000000
503,JT-425,25000000
503,JV-425,17054608
503,JU-424,25000000
503,JQ-424,25000000
503,JS-424,24999999
503,JR-424,25000000
503,JP-424,25000000
503,JT-424,25000000
503,JV-424,25000000
503,JS-423,25000000
503,JE-424,25000000
503,JI-424,25000000
503,JG-424,25000000
503,JF-424,25000000
503,JD-424,25000000
503,JH-424,25000000
503,JG-423,25000000
503,JI-423,25000000
503,JE-423,25000000
503,JH-423,25000000
503,JK-424,25000000
503,JM-424,25000000
503,JO-424,25000000
503,JJ-424,25000000
503,JN-424,25000000
503,JL-424,25000000
503,JM-423,25000000
503,JK-423,25000000
503,JO-423,25000000
503,JN-423,25000000
503,JQ-423,25000000
503,JU-423,25000000
503,JT-423,24999999
503,JV-423,25000000
503,JR-423,25000000
503,JS-422,25000000
503,JU-422,25000000
503,JQ-422,25000000
503,JR-422,25000000
503,JT-422,25000000
503,JD-423,25000000
503,JJ-423,25000000
503,JF-423,25000000
503,JI-422,25000000
503,JE-422,25000000
503,JG-422,25000000
503,JF-422,25000000
503,JH-422,25000000
503,JD-422,25000000
503,JI-421,25000000
503,IX-423,25000000
503,IZ-423,25000000
503,JC-422,25000000
503,JA-422,25000000
503,IW-422,25000000
503,IY-422,25000000
503,IZ-422,25000000
503,IX-422,25000000
503,JB-422,25000000
503,IY-421,25000000
503,IV-422,25000000
503,IW-421,24999999
503,IU-421,5880389
503,IV-421,21107326
503,JA-421,25000000
503,JC-421,25000000
503,IZ-421,25000000
503,JB-421,25000000
503,IX-421,25000000
503,JA-420,25000000
503,IY-420,25000000
503,JC-420,25000000
503,IX-420,25000000
503,JB-420,25000000
503,IW-420,25000000
503,IV-420,7407955
503,IW-419,22373046
503,IZ-420,25000000
503,JC-419,25000000
503,IY-419,25000000
503,JA-419,25000000
503,IX-419,25000000
503,JB-419,25000000
503,IZ-419,25000000
503,IY-418,25000000
503,IW-418,8285271
503,JC-418,25000000
503,JA-418,25000000
503,JB-418,25000000
503,IX-418,20917457
503,IZ-418,25000000
503,JC-417,25000000
503,JA-417,25000000
503,IY-417,25000000
503,JB-417,25000000
503,IZ-417,25000000
503,JL-423,25000000
503,JP-423,25000000
503,JO-422,25000000
503,JM-422,25000000
503,JK-422,25000000
503,JN-422,25000000
503,JL-422,25000000
503,JJ-422,25000000
503,JP-422,25000000
503,JK-421,25000000
503,JV-422,25000000
503,JQ-421,25000000
503,JS-421,24999999
503,JU-421,25000000
503,JR-421,25000000
503,JV-421,25000000
503,JT-421,24999999
503,JS-420,25000000
503,JU-420,25000000
503,JQ-420,25000000
503,JE-421,25000000
503,JG-421,25000000
503,JH-421,25000000
503,JF-421,25000000
503,JD-421,25000000
503,JG-420,25000000
503,JE-420,25000000
503,JI-420,25000000
503,JH-420,25000000
503,JJ-420,25000000
503,JO-421,25000000
503,JM-421,25000000
503,JP-421,25000000
503,JJ-421,25000000
503,JL-421,25000000
503,JN-421,25000000
503,JM-420,25000000
503,JK-420,25000000
503,JO-420,25000000
503,JL-420,25000000
503,JT-420,25000000
503,JR-420,25000000
503,JV-420,25000000
503,JS-419,24999999
503,JU-419,25000000
503,JQ-419,25000000
503,JR-419,25000000
503,JT-419,25000000
503,JV-419,25000000
503,JP-419,25000000
503,JD-420,25000000
503,JF-420,25000000
503,JE-419,25000000
503,JG-419,25000000
503,JI-419,25000000
503,JD-419,25000000
503,JF-419,25000000
503,JH-419,25000000
503,JE-418,25000000
503,JG-418,25000000
503,JN-420,25000000
503,JP-420,25000000
503,JK-419,25000000
503,JM-419,25000000
503,JO-419,25000000
503,JN-419,25000000
503,JJ-419,25000000
503,JL-419,25000000
503,JK-418,25000000
503,JM-418,25000000
503,JI-418,25000000
503,JD-418,25000000
503,JF-418,25000000
503,JH-418,25000000
503,JG-417,25000000
503,JI-417,25000000
503,JE-417,25000000
503,JD-417,25000000
503,JJ-417,25000000
503,JH-417,25000000
503,JO-418,25000000
503,JN-418,25000000
503,JL-418,25000000
503,JJ-418,25000000
503,JP-418,25000000
503,JK-417,25000000
503,JO-417,25000000
503,JM-417,25000000
503,JP-417,25000000
503,JN-417,25000000
503,JQ-418,25000000
503,JU-418,25000000
503,JS-418,25000000
503,JV-418,25000000
503,JR-418,25000000
503,JT-418,24999999
503,JQ-417,25000000
503,JS-417,24999999
503,JU-417,25000000
503,JT-417,25000000
503,JY-422,76630
503,JW-422,25000000
503,JX-422,24810051
503,JY-421,13228578
503,JW-421,25000000
503,JX-421,25000000
503,JW-420,25000000
503,JY-420,20432569
503,JZ-420,452778
503,JX-420,25000000
503,JY-419,24423275
503,JW-419,25000000
503,JX-419,25000000
503,JZ-419,4276109
503,JW-418,25000000
503,JY-418,25000000
503,JX-418,25000000
503,JZ-418,9755091
503,JY-417,25000000
503,JW-417,25000000
503,JZ-417,15424348
503,JX-417,25000000
503,IX-417,4595430
503,JA-416,25000000
503,IY-416,17127804
503,JC-416,25000000
503,IZ-416,25000000
503,JB-416,25000000
503,IY-415,1414839
503,JC-415,25000000
503,JA-415,25000000
503,IZ-415,12656070
503,JB-415,25000000
503,JC-414,25000000
503,JA-414,23773213
503,JB-414,25000000
503,JC-413,25000000
503,JA-413,8152355
503,JB-413,20640594
503,JC-412,25000000
503,JR-417,25000000
503,JV-417,25000000
503,JQ-416,25000000
503,JS-416,25000000
503,JU-416,25000000
503,JR-416,25000000
503,JP-416,25000000
503,JV-416,25000000
503,JT-416,24999999
503,JS-415,25000000
503,JF-417,25000000
503,JI-416,25000000
503,JE-416,25000000
503,JG-416,25000000
503,JD-416,25000000
503,JH-416,25000000
503,JJ-416,25000000
503,JF-416,25000000
503,JG-415,25000000
503,JE-415,25000000
503,JL-417,25000000
503,JO-416,25000000
503,JK-416,25000000
503,JM-416,25000000
503,JL-416,25000000
503,JN-416,25000000
503,JM-415,25000000
503,JK-415,25000000
503,JO-415,25000000
503,JP-415,25000000
503,JI-415,25000000
503,JD-415,25000000
503,JH-415,25000000
503,JF-415,25000000
503,JI-414,25000000
503,JE-414,25000000
503,JG-414,25000000
503,JF-414,25000000
503,JH-414,25000000
503,JD-414,25000000
503,JQ-415,25000000
503,JU-415,25000000
503,JT-415,25000000
503,JV-415,25000000
503,JR-415,25000000
503,JS-414,24999999
503,JU-414,25000000
503,JQ-414,25000000
503,JR-414,25000000
503,JV-414,25000000
503,JJ-415,25000000
503,JN-415,25000000
503,JL-415,25000000
503,JO-414,25000000
503,JM-414,25000000
503,JK-414,25000000
503,JL-414,25000000
503,JN-414,25000000
503,JJ-414,25000000
503,JM-413,25000000
503,JT-414,25000000
503,JP-414,25000000
503,JQ-413,25000000
503,JU-413,25000000
503,JS-413,25000000
503,JR-413,25000000
503,JV-413,25000000
503,JT-413,24999999
503,JQ-412,25000000
503,JU-412,25000000
503,JE-413,25000000
503,JI-413,25000000
503,JG-413,25000000
503,JH-413,25000000
503,JF-413,25000000
503,JJ-413,25000000
503,JD-413,25000000
503,JG-412,25000000
503,JI-412,25000000
503,JE-412,25000000
503,JO-413,25000000
503,JK-413,25000000
503,JP-413,25000000
503,JN-413,25000000
503,JL-413,25000000
503,JO-412,25000000
503,JK-412,25000000
503,JM-412,25000000
503,JJ-412,25000000
503,JN-412,25000000
503,JS-412,24999999
503,JR-412,25000000
503,JT-412,25000000
503,JV-412,25000000
503,JU-411,25000000
503,JQ-411,25000000
503,JS-411,25000000
503,JV-411,25000000
503,JR-411,25000000
503,JT-411,24999999
503,JW-424,4869179
503,JW-423,21463094
503,JX-423,9602447
503,JW-416,25000000
503,JY-416,25000000
503,JZ-416,20879187
503,JX-416,25000000
503,JW-415,25000000
503,KA-415,649901
503,JY-415,25000000
503,JX-415,25000000
503,JZ-415,24607939
503,JW-414,25000000
503,KA-414,4726838
503,JY-414,25000000
503,JZ-414,25000000
503,JX-414,25000000
503,JW-413,25000000
503,KA-413,10266744
503,JY-413,25000000
503,JZ-413,25000000
503,JX-413,25000000
503,JW-412,25000000
503,KA-412,15936000
503,JY-412,25000000
503,JZ-412,25000000
503,JB-412,4314729
503,JC-411,16793813
503,JC-410,1191265
503,JH-412,25000000
503,JD-412,25000000
503,JF-412,25000000
503,JI-411,25000000
503,JG-411,25000000
503,JE-411,25000000
503,JD-411,25000000
503,JH-411,25000000
503,JJ-411,25000000
503,JF-411,25000000
503,JL-412,25000000
503,JP-412,25000000
503,JK-411,25000000
503,JM-411,25000000
503,JO-411,25000000
503,JN-411,25000000
503,JL-411,25000000
503,JP-411,25000000
503,JK-410,25000000
503,JM-410,25000000
503,JG-410,25000000
503,JE-410,25000000
503,JI-410,25000000
503,JD-410,12284361
503,JF-410,25000000
503,JH-410,25000000
503,JG-409,25000000
503,JE-409,21404824
503,JI-409,25000000
503,JO-410,25000000
503,JN-410,25000000
503,JJ-410,25000000
503,JL-410,25000000
503,JP-410,25000000
503,JO-409,25000000
503,JM-409,25000000
503,JK-409,25000000
503,JN-409,25000000
503,JP-409,25000000
503,JQ-410,25000000
503,JU-410,25000000
503,JS-410,25000000
503,JR-410,25000000
503,JV-410,25000000
503,JT-410,25000000
503,JS-409,24999999
503,JU-409,25000000
503,JQ-409,25000000
503,JV-409,25000000
503,JF-409,17492275
503,JH-409,25000000
503,JI-408,25000000
503,JG-408,12737477
503,JH-408,7982678
503,JJ-409,25000000
503,JL-409,25000000
503,JK-408,25000000
503,JO-408,25000000
503,JM-408,25000000
503,JJ-408,24281714
503,JL-408,25000000
503,JP-408,25000000
503,JN-408,25000000
503,JM-407,25000000
503,JT-409,25000000
503,JR-409,25000000
503,JS-408,25000000
503,JU-408,25000000
503,JQ-408,25000000
503,JR-408,25000000
503,JV-408,20499814
503,JT-408,24999999
503,JU-407,13955693
503,JS-407,18000890
503,JI-407,3484564
503,JJ-407,455140
503,JK-407,20933036
503,JO-407,24219068
503,JN-407,13267191
503,JP-407,8984617
503,JL-407,15236569
503,JM-406,1694617
503,JQ-407,21422015
503,JR-407,5245148
503,JV-407,2
503,JT-407,2129752
503,JX-412,25000000
503,JW-411,25000000
503,KA-411,21314085
503,JY-411,25000000
503,KB-411,609291
503,JX-411,25000000
503,JZ-411,25000000
503,KA-410,9499167
503,JW-410,25000000
503,JY-410,25000000
503,JZ-410,11703153
503,JX-410,25000000
503,JY-409,13907139
503,JW-409,25000000
503,JX-409,16111125
503,JW-408,18315111
504,IK-429,7364
504,JE-432,7365
504,IL-424,14726
504,JD-427,7364
504,IT-422,7363
504,IV-420,7363
504,IS-419,7363
504,IQ-419,7363
504,IP-419,7363
504,KE-400,7362
411,JD-427,738137
411,LX-402,149404
411,LY-401,588547
404,KI-411,1399009
404,KK-411,26308
404,KN-411,8521627
404,KL-411,11025464
404,KP-411,6243106
404,KR-411,138471
404,KQ-410,19528344
404,KP-410,25000000
404,KR-410,19340136
404,KS-409,15643430
404,KQ-409,25000000
404,KP-409,25000000
404,KR-409,25000000
404,KT-409,14016875
404,KS-408,25000000
404,KU-408,4698790
404,KQ-408,25000000
404,KV-408,4052054
404,KR-408,25000000
404,KP-408,24999999
404,KT-408,25000000
404,KS-407,25000000
404,KU-407,24655750
404,KW-407,768739
404,JX-412,130282
404,KA-411,9536280
404,JY-411,10502217
404,KB-411,22447700
404,JX-411,1457322
404,JZ-411,24060538
404,KA-410,25000000
404,KE-411,5017014
404,KG-411,3095353
404,KC-411,7163989
404,KF-411,18516969
404,KD-411,20594992
404,KH-411,16213631
404,KI-410,25000000
404,KJ-411,13684977
404,KO-410,21704029
404,KK-410,24896133
404,KM-410,23425191
404,KN-410,25000000
404,KJ-410,25000000
404,KL-410,25000000
404,KI-409,25000000
404,KK-409,25000000
404,KM-409,25000000
404,KC-410,25000000
404,KG-410,25000000
404,KE-410,25000000
404,KF-410,25000000
404,KH-410,25000000
404,KD-410,25000000
404,KG-409,25000000
404,KE-409,25000000
404,KF-409,25000000
404,KH-409,25000000
404,JY-410,6494437
404,KB-410,25000000
404,JZ-410,8967481
404,KA-409,15960294
404,KC-409,25000000
404,KB-409,24901251
404,KO-409,25000000
404,KL-409,25000000
404,KJ-409,25000000
404,KN-409,25000000
404,KO-408,25000000
404,KK-408,25000000
404,KM-408,25000000
404,KN-408,25000000
404,KL-408,25000000
404,KJ-408,25000000
404,KD-409,25000000
404,KG-408,25000000
404,KI-408,25000000
404,KE-408,25000000
404,KF-408,25000000
404,KD-408,24927577
404,KH-408,25000000
404,KC-407,686332
404,KE-407,25000000
404,KI-407,25000000
404,KC-408,20056872
404,KA-408,252818
404,KB-408,4018174
404,KG-407,25000000
404,KH-407,25000000
404,KF-407,25000000
404,KD-407,20341102
404,KE-406,25000000
404,KG-406,25000000
404,KI-406,25000000
404,KH-406,25000000
404,KF-406,25000000
404,KD-406,24256026
404,KC-406,2380169
404,KO-407,25000000
404,KK-407,25000000
404,KM-407,25000000
404,KL-407,25000000
404,KJ-407,25000000
404,KN-407,25000000
404,KM-406,25000000
404,KK-406,25000000
404,KO-406,25000000
404,KJ-406,25000000
404,KN-406,25000000
404,KL-406,25000000
404,KK-405,25000000
404,KO-405,25000000
404,KM-405,25000000
404,KL-405,25000000
404,KN-405,25000000
404,KJ-405,25000000
404,KO-404,25000000
404,KK-404,25000000
404,KE-405,25000000
404,KG-405,25000000
404,KC-405,19043
404,KI-405,25000000
404,KD-405,10851578
404,KH-405,25000000
404,KF-405,25000000
404,KE-404,22723903
404,KG-404,25000000
404,KI-404,25000000
404,KF-404,25000000
404,KH-404,25000000
404,KG-403,25000000
404,KE-403,14361130
404,KI-403,25000000
404,KF-403,25000000
404,KH-403,25000000
404,KM-404,25000000
404,KJ-404,25000000
404,KL-404,25000000
404,KN-404,25000000
404,KK-403,25000000
404,KM-403,25000000
404,KO-403,25000000
404,KL-403,25000000
404,KJ-403,25000000
404,KN-403,25000000
404,KG-402,25000000
404,KE-402,15733764
404,KI-402,25000000
404,KH-402,25000000
404,KF-402,25000000
404,KE-401,13455204
404,KG-401,25000000
404,KM-402,25000000
404,KK-402,25000000
404,KO-402,25000000
404,KL-402,25000000
404,KJ-402,25000000
404,KN-402,25000000
404,KM-401,25000000
404,KK-401,25000000
404,KO-401,25000000
404,KI-401,25000000
404,KQ-407,25000000
404,KV-407,22153615
404,KP-407,25000000
404,KR-407,25000000
404,KT-407,25000000
404,KQ-406,25000000
404,KS-406,25000000
404,KU-406,25000000
404,KR-406,25000000
404,KT-406,25000000
404,KP-406,24999999
404,KU-405,19894791
404,KQ-405,25000000
404,KS-405,25000000
404,KR-405,25000000
404,KP-405,25000000
404,KT-405,25000000
404,KQ-404,25000000
404,KS-404,25000000
404,KU-404,8339625
404,KV-406,5959947
404,KT-404,24488039
404,KR-404,25000000
404,KP-404,24999999
404,KU-403,7794
404,KS-403,25000000
404,KQ-403,25000000
404,KR-403,25000000
404,KP-403,25000000
404,KT-403,14982119
404,KQ-402,25000000
404,KS-402,25000000
404,KT-402,4748009
404,KR-402,25000000
404,KP-402,25000000
404,KQ-401,25000000
404,KS-401,23702545
404,KR-401,25000000
404,KT-401,510
404,KP-401,24999999
404,KQ-400,25000000
404,KS-400,16656376
404,KP-400,25000000
404,KR-400,25000000
404,KF-401,24095153
404,KH-401,25000000
404,KG-400,24852535
404,KE-400,1097029
404,KI-400,25000000
404,KH-400,25000000
404,KF-400,1432084
404,KL-401,25000000
404,KJ-401,25000000
404,KN-401,25000000
404,KK-400,25000000
404,KM-400,25000000
404,KO-400,25000000
404,KL-400,25000000
404,KN-400,25000000
404,KJ-400,25000000
500,IM-334,25000000
500,IO-334,25000000
500,IK-334,25000000
500,IN-334,25000000
500,IP-334,25000000
500,IL-334,25000000
500,IO-333,25000000
500,IK-333,25000000
500,IQ-333,25000000
500,IM-333,25000000
500,IQ-334,25000000
500,IW-334,25000000
500,IU-334,25000000
500,IS-334,25000000
500,IV-334,25000000
500,IT-334,25000000
500,IR-334,25000000
500,IW-333,24999999
500,IU-333,25000000
500,IS-333,25000000
500,IY-334,25000000
500,JA-334,25000000
500,JB-334,19887255
500,IX-334,25000000
500,IZ-334,25000000
500,IY-333,25000000
500,JA-333,25000000
500,JC-333,15612315
500,IX-333,25000000
500,IV-333,25000000
500,IR-333,25000000
500,IT-333,25000000
500,IS-332,25000000
500,IQ-332,25000000
500,IW-332,25000000
500,IU-332,25000000
500,IV-332,25000000
500,IT-332,25000000
500,IR-332,25000000
500,IL-333,25000000
500,IN-333,25000000
500,IP-333,25000000
500,IK-332,25000000
500,IM-332,25000000
500,IO-332,25000000
500,IL-332,25000000
500,IN-332,25000000
500,IP-332,25000000
500,IM-331,25000000
500,JD-333,22620933
500,IZ-333,25000000
500,JB-333,25000000
500,IY-332,25000000
500,JA-332,25000000
500,JC-332,25000000
500,JB-332,25000000
500,IZ-332,25000000
500,IX-332,25000000
500,JA-331,25000000
500,IK-331,25000000
500,IQ-331,25000000
500,IO-331,25000000
500,IN-331,25000000
500,IL-331,25000000
500,IP-331,25000000
500,IQ-330,25000000
500,IK-330,25000000
500,IO-330,25000000
500,IM-330,25000000
500,IY-331,25000000
500,JC-331,25000000
500,IX-331,25000000
500,JB-331,25000000
500,IZ-331,25000000
500,JC-330,25000000
500,IY-330,25000000
500,JA-330,25000000
500,IX-330,25000000
500,IZ-330,25000000
500,IW-331,24999999
500,IU-331,25000000
500,IS-331,25000000
500,IV-331,25000000
500,IT-331,25000000
500,IR-331,25000000
500,IS-330,25000000
500,IU-330,25000000
500,IW-330,25000000
500,IR-330,25000000
500,IL-330,25000000
500,IP-330,25000000
500,IN-330,25000000
500,IK-329,25000000
500,IM-329,25000000
500,IQ-329,25000000
500,IO-329,25000000
500,IL-329,25000000
500,IP-329,25000000
500,IN-329,25000000
500,JD-334,40604
500,JQ-334,24858335
500,JP-334,1923791
500,JQ-333,1168574
500,JR-334,9928322
500,JE-332,19152700
500,JF-332,18354775
500,JD-332,25000000
500,JE-331,25000000
500,JG-331,17605718
500,JH-331,13687424
500,JF-331,25000000
500,JD-331,25000000
500,JE-330,25000000
500,JG-330,25000000
500,JI-330,3907990
500,KK-333,2915834
500,KM-334,18428552
500,KO-334,939543
500,KK-334,6338034
500,KL-334,439573
500,KN-334,1394034
500,KJ-333,17512926
500,KI-332,1703639
500,KH-332,2882788
500,KF-332,1181293
500,KJ-332,14913388
500,KL-333,4343096
500,KP-333,312973
500,KK-332,25000000
500,KM-332,961213
500,KQ-332,19265331
500,KP-332,21294101
500,KL-332,24862122
500,KM-331,18992713
500,KK-331,24997996
500,KQ-331,25000000
500,KO-331,6910327
500,KP-331,25000000
500,KL-331,25000000
500,KN-331,11590268
500,KM-330,25000000
500,KO-330,12082704
500,KQ-330,25000000
500,KE-331,9430803
500,KI-331,5112747
500,KG-331,6795392
500,KF-331,25000000
500,KJ-331,902136
500,KH-331,5041531
500,KD-331,1069413
500,KK-330,19126396
500,KE-330,23894244
500,KG-330,25000000
500,KI-330,1721539
500,KH-330,10699639
500,KF-330,25000000
500,KG-329,25000000
500,KI-329,757587
500,KE-329,25000000
500,KF-329,25000000
500,KH-329,6478506
500,JD-330,25000000
500,JF-330,25000000
500,JH-330,25000000
500,JG-329,25000000
500,JE-329,25000000
500,JI-329,19321023
500,JJ-329,2937202
500,JH-329,25000000
500,JF-329,25000000
500,JI-328,25000000
500,JE-328,25000000
500,JG-328,25000000
500,JD-328,25000000
500,JJ-328,7222209
500,JH-328,25000000
500,JF-328,25000000
500,JI-327,25000000
500,JE-327,25000000
500,JG-327,25000000
500,JF-327,25000000
500,JD-327,25000000
500,JH-327,25000000
500,JJ-327,4427596
500,JG-326,25000000
500,JI-326,22354703
500,JE-326,25000000
500,JH-326,25000000
500,JD-326,25000000
500,JF-326,25000000
500,JG-325,25000000
500,JE-325,25000000
500,JI-325,9750524
500,JF-325,25000000
500,JH-325,21765310
500,JE-324,25000000
500,JG-324,25000000
500,IV-330,25000000
500,IT-330,25000000
500,IS-329,25000000
500,IW-329,24999999
500,IU-329,25000000
500,IT-329,25000000
500,IR-329,25000000
500,IV-329,25000000
500,IW-328,25000000
500,IS-328,25000000
500,JB-330,25000000
500,IY-329,25000000
500,JA-329,25000000
500,JC-329,25000000
500,JD-329,25000000
500,IX-329,25000000
500,JB-329,25000000
500,IZ-329,25000000
500,JC-328,25000000
500,JA-328,23288159
500,IQ-328,25000000
500,IM-328,25000000
500,IO-328,25000000
500,IK-328,25000000
500,IP-328,25000000
500,IN-328,25000000
500,IL-328,25000000
500,IO-327,25000000
500,IK-327,25000000
500,IM-327,25000000
500,IY-328,25000000
500,IX-328,25000000
500,JB-328,24989947
500,IZ-328,19957307
500,JC-327,25000000
500,IY-327,25000000
500,JA-327,7744303
500,IX-327,24979671
500,IZ-327,7046753
500,JB-327,24812829
500,IU-328,25000000
500,IV-328,25000000
500,IR-328,25000000
500,IT-328,25000000
500,IU-327,25000000
500,IW-327,25000000
500,IS-327,25000000
500,IV-327,25000000
500,IR-327,25000000
500,IT-327,25000000
500,IQ-327,25000000
500,IP-327,25000000
500,IN-327,25000000
500,IL-327,25000000
500,IM-326,25000000
500,IO-326,25000000
500,IK-326,25000000
500,IP-326,25000000
500,IL-326,25000000
500,IN-326,25000000
500,IS-326,25000000
500,IQ-326,25000000
500,IW-326,24348133
500,IU-326,25000000
500,IT-326,25000000
500,IR-326,25000000
500,IV-326,25000000
500,IS-325,25000000
500,IW-325,25000000
500,IQ-325,25000000
500,IY-326,23551389
500,JC-326,24827313
500,JA-326,2512303
500,JB-326,16331804
500,IX-326,22494380
500,IZ-326,3728446
500,IY-325,20709422
500,JC-325,24121419
500,JD-325,25000000
500,IO-325,25000000
500,IK-325,25000000
500,IM-325,25000000
500,IL-325,25000000
500,IN-325,25000000
500,IP-325,25000000
500,IK-324,25000000
500,IQ-324,25000000
500,IO-324,25000000
500,IM-324,25000000
500,IU-325,25000000
500,IV-325,25000000
500,IT-325,25000000
500,IR-325,25000000
500,IS-324,25000000
500,IW-324,20454846
500,IU-324,25000000
500,IT-324,25000000
500,IR-324,25000000
500,KP-330,24031525
500,KN-330,25000000
500,KL-330,25000000
500,KM-329,25000000
500,KK-329,6251914
500,KQ-329,25000000
500,KO-329,23614705
500,KL-329,12309374
500,KP-329,18457052
500,KN-329,25000000
500,KD-330,8018359
500,KD-329,11802827
500,KG-328,17931176
500,KE-328,21250396
500,KF-328,12684043
500,KM-328,24267718
500,KO-328,25000000
500,KK-328,383477
500,KP-328,24999999
500,KL-328,4113275
500,KN-328,25000000
500,KO-327,25000000
500,KM-327,25000000
500,KQ-327,15032704
500,KL-327,5920164
500,KN-327,25000000
500,KP-327,25000000
500,KM-326,23996932
500,KQ-326,25000000
500,KO-326,25000000
500,KN-326,25000000
500,KL-326,10147113
500,KP-326,25000000
500,KO-325,25000000
500,KM-325,23952547
500,KP-325,24999999
500,KL-325,2088779
500,KN-325,25000000
500,KM-324,23676629
500,KQ-324,25000000
500,KO-324,25000000
500,IX-325,19476836
500,IZ-325,761730
500,JB-325,5256008
500,IY-324,283781
500,JC-324,22549015
500,JB-324,5688101
500,JD-324,25000000
500,JC-323,18006660
500,IN-324,25000000
500,IP-324,25000000
500,IL-324,25000000
500,IO-323,25000000
500,IK-323,25000000
500,IM-323,25000000
500,IQ-323,25000000
500,IL-323,25000000
500,IP-323,25000000
500,IN-323,25000000
500,IV-324,25000000
500,IS-323,25000000
500,IU-323,23978894
500,IW-323,17986151
500,IR-323,25000000
500,IV-323,25000000
500,IT-323,25000000
500,IS-322,25000000
500,IU-322,24214119
500,IW-322,23488779
500,IX-323,2059914
500,JB-323,5962994
500,JD-323,25000000
500,JC-322,6284547
500,IQ-322,25000000
500,IR-322,25000000
500,IV-322,24154153
500,IT-322,25000000
500,IQ-321,25000000
500,IS-321,25000000
500,IU-321,25000000
500,IW-321,23607840
500,IT-321,25000000
500,IR-321,25000000
500,IO-322,25000000
500,IM-322,25000000
500,IK-322,25000000
500,IP-322,25000000
500,IN-322,25000000
500,IL-322,25000000
500,IK-321,22123332
500,IO-321,25000000
500,IM-321,25000000
500,IP-321,25000000
500,IX-322,2483757
500,JD-322,2489802
500,IX-321,4385468
500,IN-321,25000000
500,IL-321,25000000
500,IM-320,25000000
500,IO-320,25000000
500,IK-320,2348035
500,IQ-320,25000000
500,IP-320,25000000
500,IL-320,6865036
500,IN-320,25000000
500,IM-319,11678526
500,IV-321,24536688
500,IU-320,25000000
500,IS-320,25000000
500,IW-320,19483281
500,IV-320,25000000
500,IT-320,25000000
500,IR-320,25000000
500,IX-320,250428
500,IS-319,25000000
500,IU-319,25000000
500,IX-319,3096499
500,JF-324,25000000
500,JH-324,8576831
500,JG-323,18042160
500,JE-323,25000000
